time,yaw_rate_deg,steering_angle_deg
15.8999999999998,-0.046336003,1.7
15.9199999999998,-0.11627714,1.7
15.9399999999998,-0.186218278,1.7
15.9599999999998,-0.11627714,1.6
15.9799999999998,-0.046336003,1.7
15.9999999999998,-0.046336003,1.7
16.0199999999998,-0.186218278,1.7
16.0399999999998,-0.256159415,1.7
16.0599999999998,-0.11627714,1.7
16.0799999999998,-0.256159415,1.7
16.0999999999998,-0.256159415,1.7
16.1199999999998,-0.046336003,1.6
16.1399999999998,0.024479398,1.6
16.1599999999998,-0.046336003,1.6
16.1799999999998,-0.046336003,1.7
16.1999999999998,-0.186218278,1.7
16.2199999999998,-0.11627714,1.7
16.2399999999998,-0.186218278,1.7
16.2599999999998,0.024479398,1.6
16.2799999999998,-0.11627714,1.6
16.2999999999998,-0.11627714,1.6
16.3199999999998,-0.046336003,1.6
16.3399999999998,-0.186218278,1.7
16.3599999999998,-0.046336003,1.7
16.3799999999998,0.024479398,1.7
16.3999999999998,0.024479398,1.8
16.4199999999998,-0.046336003,1.8
16.4399999999998,-0.11627714,1.8
16.4599999999998,-0.11627714,1.8
16.4799999999998,-0.046336003,1.9
16.4999999999998,-0.256159415,1.9
16.5199999999998,-0.046336003,1.8
16.5399999999998,-0.11627714,1.9
16.5599999999998,-0.11627714,1.9
16.5799999999998,-0.256159415,1.9
